ST_CASE,YEAR,A1,A2,A3,A4,A5,A6,A7,A8,A9,A10
160069,1990,0,14,12,0,0,0,0,0,0,0
160070,1990,13,13,13,13,13,13,13,13,13,13
160071,1990,0,0,0,0,0,0,0,0,0,0
160073,1990,0,0,12,27,15,25,26,0,0,0
160075,1990,18,0,9,0,0,0,11,6,25,0
160077,1990,11,11,11,11,11,11,11,11,11,11
160078,1990,22,21,18,13,15,0,13,29,25,24
160079,1990,16,0,0,0,0,0,12,20,0,6
160080,1990,0,0,0,0,0,0,0,7,0,0
160081,1990,0,0,0,0,0,0,0,0,0,0
160082,1990,0,9,0,0,0,0,7,6,0,0
160083,1990,16,16,16,16,16,16,16,16,16,16
160086,1990,0,0,0,29,0,12,0,15,0,7
160087,1990,29,29,29,29,29,29,29,29,29,29
160088,1990,32,32,32,32,32,32,32,33,32,32
160089,1990,13,13,13,13,13,13,13,13,13,13
160091,1990,24,24,24,24,24,24,24,24,24,24
160092,1990,11,11,14,11,11,11,11,11,11,21
160093,1990,0,0,0,0,5,0,0,0,0,11
160094,1990,0,0,0,0,26,0,0,0,0,0
160095,1990,0,0,25,0,8,16,22,15,4,19
160096,1990,0,0,0,0,0,0,0,0,0,0
160097,1990,13,13,13,13,13,13,13,13,13,13
160098,1990,19,19,19,19,19,19,19,19,19,19
160099,1990,24,20,0,0,0,0,16,0,19,26
160100,1990,0,22,0,0,0,16,0,0,0,0
160101,1990,6,9,0,0,0,0,15,21,0,0
160102,1990,1,1,1,1,1,1,1,1,15,1
160103,1990,21,19,16,16,16,30,16,21,16,16
160104,1990,25,0,9,19,0,9,29,6,0,4
160105,1990,15,15,15,15,15,15,15,15,15,15
160106,1990,0,0,0,0,0,17,0,0,30,11
160107,1990,14,14,14,14,14,14,14,14,14,14
160108,1990,0,0,0,0,0,15,0,0,0,27
160109,1990,0,0,0,0,0,0,0,0,0,0
160110,1990,0,0,0,0,0,0,0,0,0,0
160111,1990,24,24,24,24,24,24,24,24,24,24
160112,1990,26,8,12,12,14,9,0,24,27,8
160114,1990,0,0,0,0,0,0,0,0,0,0
160115,1990,24,24,24,24,24,24,24,24,24,24
160116,1990,0,0,0,0,0,0,0,0,0,0
160117,1990,20,20,20,20,20,20,20,20,20,20
160118,1990,0,0,0,0,0,0,0,0,0,0
160119,1990,24,24,24,24,24,24,24,24,24,24
160120,1990,10,0,12,0,0,4,30,0,11,0
160121,1990,0,0,0,16,18,0,0,15,0,18
160122,1990,0,14,0,0,0,0,20,0,0,0
160123,1990,0,0,0,0,0,0,0,0,0,0
160124,1990,0,0,0,0,0,0,0,0,0,0
160125,1990,18,18,18,18,18,18,18,18,18,18
160126,1990,23,23,23,23,23,23,23,23,23,23
160127,1990,12,0,0,7,6,0,0,0,31,0
160128,1990,25,9,29,0,0,0,0,21,0,0
160129,1990,0,0,18,0,0,0,12,0,0,0
160130,1990,0,0,0,0,0,0,0,0,0,0
160131,1990,11,10,12,31,4,0,23,18,14,36
160132,1990,11,0,0,0,0,0,0,0,0,7
160134,1990,0,12,0,0,0,0,0,0,0,18
160135,1990,20,20,20,20,20,20,20,20,20,20
160136,1990,4,4,4,4,4,4,4,4,4,4
160137,1990,0,0,0,0,0,0,0,0,0,0
160138,1990,12,13,18,32,15,25,43,28,26,15
160139,1990,12,12,12,12,12,12,12,12,12,12
160140,1990,14,0,0,0,0,0,0,0,0,0
160141,1990,0,0,0,0,13,0,0,7,0,0
160142,1990,25,25,25,25,25,25,25,25,25,25
160143,1990,10,0,0,13,11,20,6,10,22,9
160144,1990,28,28,28,28,28,28,28,28,28,28
160145,1990,0,0,0,0,0,0,0,0,25,0
160146,1990,22,22,22,22,22,22,22,22,22,22
160147,1990,15,0,0,10,0,0,0,0,0,0
160148,1990,3,8,0,0,0,0,0,4,0,0
160149,1990,15,15,15,15,15,15,15,15,15,15
160150,1990,0,0,0,0,0,0,0,0,0,0
160151,1990,0,12,0,15,0,0,0,0,0,0
160152,1990,0,0,0,13,9,0,0,0,0,0
160153,1990,0,0,0,0,0,0,0,0,4,0
160154,1990,0,9,14,0,0,0,0,0,16,18
160156,1990,11,11,11,11,11,11,11,11,11,11
160157,1990,21,12,19,19,12,12,13,12,12,12
160158,1990,0,0,0,0,0,0,0,0,0,0
160159,1990,22,22,22,22,22,22,22,22,22,22
160160,1990,17,1,8,23,7,0,16,0,24,21
160161,1990,7,24,10,13,4,0,18,16,12,13
160162,1990,30,14,32,9,26,8,26,5,21,21
160163,1990,0,0,0,0,0,0,0,0,20,0
160164,1990,20,20,20,20,20,20,20,20,20,20
160165,1990,17,20,37,28,20,12,0,0,15,19
160166,1990,0,0,0,15,0,0,0,0,0,0
160167,1990,22,22,22,22,22,22,22,22,22,22
160168,1990,12,0,22,0,0,0,18,0,0,12
160169,1990,0,9,10,0,0,15,0,15,18,18
160170,1990,0,0,0,0,0,0,0,0,0,0
160171,1990,0,0,11,18,0,0,0,0,33,5
160172,1990,0,0,15,0,0,11,19,0,18,10
160173,1990,10,18,20,12,0,25,31,9,22,6
160174,1990,20,25,25,10,29,25,21,45,19,43
160175,1990,26,26,26,26,26,26,26,26,26,26
160176,1990,13,13,13,13,13,13,13,13,13,13
160177,1990,0,0,0,0,0,0,0,0,0,0
160178,1990,15,15,15,15,15,15,15,15,15,15
160179,1990,0,15,6,0,0,11,0,0,0,0
160180,1990,0,0,0,0,0,0,0,0,0,0
160181,1990,11,19,0,16,8,8,9,17,25,6
160182,1990,0,0,0,0,0,0,0,0,0,0
160183,1990,0,0,0,0,0,0,0,29,0,0
160184,1990,15,8,17,0,8,19,26,30,0,0
160185,1990,0,0,48,0,22,16,0,0,32,31
160186,1990,0,0,0,0,0,0,0,0,0,0
160188,1990,0,0,0,0,5,0,0,0,0,0
160189,1990,0,0,0,0,0,0,0,0,0,0
160190,1990,0,0,0,0,0,7,0,11,0,0
160191,1990,0,8,0,0,0,0,6,0,0,0
160192,1990,17,17,17,17,17,17,17,17,17,17
160193,1990,10,10,10,10,10,10,10,10,10,10
160194,1990,0,0,31,0,0,0,0,0,0,0
160195,1990,3,0,0,7,0,0,13,29,0,0
160196,1990,16,11,20,2,10,9,12,0,14,27
160197,1990,17,9,7,10,16,7,10,13,9,9
160198,1990,25,11,25,0,0,13,9,0,0,23
160199,1990,28,28,28,28,28,28,28,28,28,28
160200,1990,66,66,66,66,66,66,66,66,66,66
160201,1990,14,12,19,12,12,12,12,12,12,12
160202,1990,0,0,0,0,0,0,0,0,0,0
160203,1990,0,0,0,0,0,0,0,0,0,0
160204,1990,9,9,9,9,9,9,9,9,9,9
160205,1990,24,24,24,24,24,24,24,24,24,24
160206,1990,0,0,0,0,0,0,0,4,0,0
160207,1990,0,0,0,0,0,0,0,0,0,0
160208,1990,8,0,0,0,19,0,3,0,0,0
160209,1990,0,25,16,16,0,45,24,18,31,25
160210,1990,0,11,0,0,24,15,0,0,0,18
160211,1990,0,0,0,0,0,0,0,0,0,0
160212,1990,0,0,19,6,0,0,0,0,0,0
160213,1990,0,0,15,0,0,0,0,0,0,0
160214,1990,0,31,0,0,0,0,0,20,33,8
160215,1990,24,24,24,24,24,24,24,24,24,24
160216,1990,0,0,0,0,10,0,21,10,8,0
160217,1990,0,0,0,0,0,0,0,0,0,0
160218,1990,22,22,22,22,22,22,22,22,22,22
160220,1990,0,32,9,16,10,18,0,0,0,20
160221,1990,23,23,23,23,23,23,23,23,23,23
160222,1990,0,14,26,40,33,10,13,0,21,0
160223,1990,0,0,11,0,15,28,0,9,0,0
160224,1990,0,0,0,0,0,0,0,0,0,0
160225,1990,15,0,0,19,0,0,17,0,0,0
160226,1990,10,10,0,0,0,0,0,8,0,0
160227,1990,0,0,0,0,0,0,6,0,0,0
160228,1990,6,10,7,9,0,11,9,8,0,7
160229,1990,7,7,7,7,7,7,7,7,7,7
170001,1990,0,0,0,0,0,0,0,0,0,0
170002,1990,23,23,23,23,23,23,23,23,23,23
170003,1990,0,12,0,13,0,18,24,6,0,26
170004,1990,3,3,3,3,3,3,3,3,3,3
170005,1990,12,0,0,0,0,0,27,34,16,25
170006,1990,0,0,0,0,0,0,0,0,0,0
170007,1990,0,0,0,0,0,0,0,0,0,0
170008,1990,0,0,0,0,0,0,0,0,0,0
170010,1990,3,3,3,3,3,3,3,3,3,3
170011,1990,0,0,0,0,0,0,0,0,0,0
170012,1990,16,0,20,0,31,0,0,16,0,0
170013,1990,12,0,0,0,0,0,0,0,0,0
170014,1990,3,3,3,3,3,3,3,3,3,3
170015,1990,0,0,0,0,0,0,0,0,0,0
170016,1990,0,0,0,0,0,0,0,0,0,0
170017,1990,12,12,12,12,12,12,12,12,12,12
170018,1990,0,0,0,0,0,0,0,0,0,0
170019,1990,0,0,0,0,0,0,0,0,0,0
170020,1990,18,15,0,0,0,0,21,14,0,0
170021,1990,19,19,19,19,19,19,19,19,19,19
170022,1990,25,25,25,25,25,25,25,25,25,25
170023,1990,36,36,36,36,36,36,36,36,36,36
170024,1990,4,0,0,0,0,0,15,25,0,28
170025,1990,0,0,0,0,0,0,0,0,0,0
170026,1990,0,0,0,0,0,0,0,0,0,0
170027,1990,28,28,28,28,28,28,28,28,28,28
170028,1990,0,0,0,0,0,20,0,0,0,0
170029,1990,21,21,21,21,21,21,21,21,21,21
170030,1990,0,21,0,0,0,0,0,0,0,0
170031,1990,0,0,0,0,0,0,0,0,0,0
170032,1990,0,0,0,0,0,0,27,0,0,0
170033,1990,18,0,6,17,17,26,22,0,0,25
170034,1990,21,21,21,21,21,21,21,21,21,21
170036,1990,23,23,23,23,23,23,23,23,23,23
170037,1990,12,12,12,12,12,12,12,12,12,12
170038,1990,26,26,26,26,26,26,26,26,26,26
170039,1990,24,24,24,24,24,24,24,24,24,24
170040,1990,29,29,29,29,29,29,29,29,29,29
170041,1990,0,0,0,0,0,0,0,0,17,0
170042,1990,0,0,0,0,4,0,14,0,0,0
170043,1990,35,35,35,35,35,35,35,35,35,35
170044,1990,0,0,0,0,0,4,0,0,0,0
170045,1990,0,0,0,0,0,0,0,0,0,0
170046,1990,0,0,0,0,0,0,0,0,0,0
170047,1990,0,0,0,0,0,0,0,0,0,0
170048,1990,0,0,0,0,0,0,0,0,0,0
170049,1990,0,21,13,14,13,23,14,14,16,15
170050,1990,3,3,3,3,3,3,3,3,3,3
170051,1990,0,0,0,0,0,0,0,0,0,0
170052,1990,0,0,0,0,0,0,0,0,0,0
170053,1990,0,11,0,0,0,0,0,0,0,0
170054,1990,0,0,0,0,0,0,0,0,0,0
170055,1990,0,19,16,23,0,25,5,8,11,20
170057,1990,23,36,24,20,0,15,15,29,27,0
170058,1990,29,29,29,29,29,29,29,29,29,29
170059,1990,0,0,0,0,0,22,0,0,0,15
170060,1990,0,0,0,0,0,0,0,0,0,21
170061,1990,13,13,13,13,13,13,13,13,13,13
170062,1990,0,0,0,0,0,0,0,0,0,10
170063,1990,0,0,0,0,0,0,0,0,0,0
170064,1990,0,19,0,0,0,25,0,0,0,0
170065,1990,12,12,12,12,12,12,12,12,12,12
170066,1990,24,24,24,24,24,24,24,24,24,24
170067,1990,0,0,0,0,0,0,0,0,0,17
170068,1990,0,0,0,0,0,0,0,0,0,0
170069,1990,22,37,0,26,0,0,22,21,0,0
170070,1990,1,1,1,1,1,1,1,1,1,1
170071,1990,28,28,28,28,28,28,28,28,28,28
170072,1990,0,0,0,0,0,0,19,0,0,0
170073,1990,26,26,26,26,26,26,26,26,26,26
170074,1990,4,13,0,11,7,0,14,0,12,7
170075,1990,0,0,0,0,0,13,0,0,15,0
170076,1990,16,16,16,16,16,16,16,16,16,16
170077,1990,0,0,0,0,0,0,12,0,0,0
170078,1990,12,12,12,12,12,12,12,12,12,12
170079,1990,12,24,12,12,12,17,12,21,12,12
170080,1990,11,11,11,11,11,11,11,11,11,11
170081,1990,0,0,0,0,0,0,0,0,0,0
170082,1990,6,0,12,0,0,0,0,0,15,9
170083,1990,5,24,14,3,13,27,14,25,8,13
170084,1990,21,21,21,21,21,21,21,21,21,21
170085,1990,0,0,14,36,29,4,0,16,0,4
170086,1990,2,2,2,2,2,2,19,2,2,7
170087,1990,0,0,0,12,0,0,0,0,0,19
170088,1990,0,0,0,0,0,0,0,0,0,15
170089,1990,0,0,14,25,0,0,0,16,0,0
170090,1990,0,0,5,0,0,0,25,16,0,0
170091,1990,20,20,20,20,20,20,20,20,20,20
170092,1990,0,0,0,0,0,0,0,0,0,0
170094,1990,9,9,9,9,9,9,9,9,9,9
170095,1990,0,0,0,0,0,0,0,0,0,0
170096,1990,0,0,0,0,0,0,0,0,0,0
170097,1990,17,17,17,17,17,17,17,17,17,17
170098,1990,9,0,0,0,0,0,0,0,0,0
170099,1990,0,0,0,0,0,0,0,0,0,0
170100,1990,0,0,0,0,0,0,0,0,0,0
170101,1990,8,15,25,8,14,0,8,12,6,0
170102,1990,17,17,17,17,17,17,17,17,17,17
170103,1990,22,22,22,22,22,22,22,22,22,22
170104,1990,13,13,13,13,13,13,13,13,13,13
170105,1990,15,0,0,0,12,0,21,9,15,24
170106,1990,0,24,14,12,23,18,24,37,20,22
170107,1990,0,0,0,0,0,0,0,0,0,0
170108,1990,26,35,21,16,15,10,13,12,26,15
170109,1990,35,35,35,35,35,35,35,35,35,35
170110,1990,0,20,0,0,0,20,29,13,15,0
170111,1990,0,0,0,0,0,0,0,0,0,0
170112,1990,0,0,0,0,0,0,0,0,0,0
170113,1990,0,0,0,0,34,0,0,0,0,0
170114,1990,0,0,0,0,0,0,0,0,0,0
170115,1990,13,13,13,13,13,13,13,13,13,13
170116,1990,13,25,13,13,13,13,14,13,13,13
170117,1990,18,18,18,18,18,18,18,18,18,18
170119,1990,27,27,27,27,27,27,27,40,27,27
170121,1990,22,10,22,10,22,31,14,21,26,13
170122,1990,17,12,0,0,18,9,0,10,0,0
170123,1990,25,25,25,25,25,25,25,25,25,25
170124,1990,5,15,11,22,5,10,24,19,10,25
170125,1990,0,0,16,0,17,0,0,18,0,0
170126,1990,0,0,34,0,0,0,0,0,0,0
170127,1990,17,17,17,17,17,17,17,17,17,17
170128,1990,8,8,8,8,8,8,35,8,8,8
170129,1990,0,0,0,0,0,0,0,0,0,0
170130,1990,19,19,19,19,19,19,19,19,19,19
170131,1990,15,0,0,0,36,0,0,0,18,0
170132,1990,0,0,0,0,0,0,0,0,0,0
170133,1990,0,0,0,0,0,0,0,0,0,0
170134,1990,0,0,0,0,0,0,0,0,0,15
170135,1990,10,10,10,10,10,10,10,10,33,16
170136,1990,3,3,3,3,3,3,3,3,3,3
170137,1990,16,11,10,20,20,32,31,15,13,10
170138,1990,0,0,14,9,0,9,0,0,0,0
170139,1990,0,8,0,0,0,0,0,0,0,0
170140,1990,0,0,0,0,0,0,0,0,0,0
170141,1990,0,0,0,0,0,0,0,0,0,0
170142,1990,21,21,21,21,21,21,21,21,21,21
170143,1990,25,25,25,25,25,25,25,25,25,25
170144,1990,13,16,12,13,9,23,31,23,20,13
170145,1990,0,0,0,0,0,4,0,0,0,0
170146,1990,0,0,0,0,0,0,0,0,0,10
170147,1990,0,0,0,0,0,0,0,0,0,0
170148,1990,11,11,11,11,11,11,11,11,11,11
170149,1990,0,0,0,0,0,0,3,5,0,0
170150,1990,0,0,4,0,0,9,0,0,0,10
170151,1990,0,0,0,0,0,0,0,0,0,0
170152,1990,15,15,15,15,15,15,15,15,15,15
170153,1990,23,23,23,23,23,23,23,23,23,23
170154,1990,0,0,0,0,0,0,0,0,0,0
170155,1990,0,8,17,18,16,35,0,23,29,18
170156,1990,0,0,0,0,0,0,0,0,0,0
170157,1990,24,24,24,24,24,24,24,24,24,24
170158,1990,17,18,16,9,0,22,34,9,18,21
170159,1990,0,0,0,0,0,0,0,0,0,0
170160,1990,4,4,4,4,4,4,4,4,4,4
170161,1990,0,0,0,0,0,0,0,0,0,0
170162,1990,9,9,9,9,9,9,9,9,9,9
170163,1990,0,0,0,0,0,0,0,0,0,0
170164,1990,0,0,0,0,0,0,0,0,0,0
170165,1990,0,0,0,0,0,0,0,0,11,0
170166,1990,25,25,25,25,25,25,25,37,25,25
170167,1990,16,16,16,16,16,16,16,16,16,16
170168,1990,7,0,0,0,0,0,10,0,0,0
170169,1990,36,8,8,7,14,29,16,8,0,16
170170,1990,0,0,0,0,0,0,0,0,0,0
170171,1990,7,0,0,0,0,0,2,0,0,0
170172,1990,25,25,25,25,25,25,25,25,25,25
170173,1990,19,19,19,19,19,19,19,19,19,19
170174,1990,0,0,0,0,0,0,0,0,0,0
170175,1990,27,27,27,27,27,27,27,27,27,27
170176,1990,0,0,0,0,0,0,0,0,0,0
170177,1990,13,12,6,9,14,19,25,24,11,21
170178,1990,11,11,11,11,11,11,11,11,11,11
170179,1990,0,0,0,0,0,0,0,0,0,0
170180,1990,33,33,33,33,33,33,33,33,33,33
170181,1990,0,0,0,0,0,0,0,0,0,0
170182,1990,0,0,0,0,0,0,0,0,0,0
170183,1990,0,0,0,0,0,0,0,0,0,0
170184,1990,10,10,10,10,10,10,10,10,10,10
170185,1990,0,0,0,0,0,0,23,0,0,0
170186,1990,0,0,0,0,0,0,0,0,0,0
170187,1990,0,0,0,0,0,0,0,0,0,0
170188,1990,2,2,2,2,2,2,14,2,2,2
170189,1990,0,0,0,0,0,0,0,0,0,0
170190,1990,0,0,0,0,0,0,0,0,0,0
170191,1990,0,0,0,0,0,0,0,15,0,0
170192,1990,27,27,27,27,27,27,27,27,27,27
170193,1990,0,0,15,0,0,15,0,0,0,0
170194,1990,0,0,0,0,0,0,0,0,0,0
170195,1990,16,16,16,16,16,16,16,16,16,16
170196,1990,0,0,0,0,0,0,0,0,0,0
170197,1990,18,18,18,18,18,18,18,18,18,18
170198,1990,0,0,0,0,0,0,0,0,0,0
170199,1990,22,22,22,22,22,22,22,22,22,22
170200,1990,14,25,25,0,0,22,26,12,20,0
170201,1990,12,12,12,12,12,12,12,12,12,24
170202,1990,14,11,0,12,0,19,0,21,14,0
170203,1990,21,21,21,21,21,21,21,21,21,21
170204,1990,15,15,15,15,15,15,15,15,15,15
170205,1990,0,0,0,9,0,7,17,10,0,26
170206,1990,19,19,19,19,19,19,19,19,19,19
170207,1990,0,0,0,0,0,0,0,0,0,0
170208,1990,0,0,0,0,0,0,0,0,0,0
170209,1990,0,0,0,0,0,0,0,0,0,0
170210,1990,7,15,14,0,5,0,14,0,8,0
170211,1990,18,18,18,18,18,18,18,18,18,18
170212,1990,14,14,14,14,14,14,14,14,14,14
170213,1990,23,23,23,23,23,23,23,23,23,23
170214,1990,0,0,0,0,0,0,15,0,0,0
170215,1990,0,0,0,0,0,0,0,11,8,0
170216,1990,0,0,0,0,0,0,8,0,0,0
170217,1990,0,0,0,0,0,0,0,0,0,0
170218,1990,0,0,0,0,21,0,13,0,0,0
170219,1990,27,27,27,27,27,27,27,27,27,27
170220,1990,13,13,13,13,13,13,13,13,20,13
170221,1990,14,14,14,14,14,14,14,14,14,14
170222,1990,17,17,17,17,17,17,17,17,17,17
170223,1990,21,21,21,21,21,21,21,21,21,21
170224,1990,0,0,0,0,0,0,0,0,0,0
170225,1990,21,21,21,21,21,21,21,21,21,21
170226,1990,23,23,23,23,23,23,23,23,23,23
170227,1990,0,0,0,0,0,0,0,0,0,0
170228,1990,24,24,28,12,4,0,12,10,16,21
170229,1990,17,17,17,17,17,17,17,17,17,17
170230,1990,27,27,27,27,27,27,27,27,27,27
170231,1990,3,3,3,3,8,3,3,3,21,3
170232,1990,0,0,0,0,0,0,0,0,0,0
170233,1990,14,22,13,18,13,13,21,41,13,13
170235,1990,12,12,12,12,12,12,12,12,12,12
170236,1990,1,1,1,1,1,1,1,1,1,1
170237,1990,19,19,19,19,19,19,19,19,19,19
170238,1990,30,30,30,30,30,30,30,30,30,30
170239,1990,0,0,0,0,16,0,6,11,0,14
170240,1990,0,0,0,0,0,0,0,0,0,0
170241,1990,0,0,0,0,0,0,0,0,0,0
170242,1990,6,0,0,0,0,0,0,43,0,0
170243,1990,0,0,0,0,0,0,0,0,0,0
170244,1990,0,0,0,0,0,0,0,0,0,0
170245,1990,0,0,0,0,0,0,0,0,0,0
170246,1990,17,17,17,17,17,17,17,17,17,17
170247,1990,0,0,0,0,0,0,0,0,0,0
170248,1990,0,0,0,0,0,0,0,0,0,0
170249,1990,0,11,0,22,0,0,0,0,0,16
170250,1990,18,0,0,0,0,6,0,0,0,0
170251,1990,0,0,0,0,0,0,0,9,0,0
170252,1990,0,0,0,0,1,0,0,0,0,18
170253,1990,0,0,0,0,0,0,0,0,0,0
170254,1990,28,28,28,28,28,28,28,28,28,28
170255,1990,0,0,0,0,5,0,0,0,0,0
170256,1990,9,9,9,9,9,9,9,9,9,9
170257,1990,4,0,35,13,7,0,0,11,9,0
170258,1990,8,8,8,8,8,8,8,8,8,8
170260,1990,11,21,22,14,15,39,18,35,27,11
170261,1990,0,0,0,0,0,0,0,0,0,0
170262,1990,0,0,0,0,0,0,0,0,0,0
170263,1990,0,0,0,0,0,0,0,0,3,0
170264,1990,0,0,16,18,17,6,38,15,0,0
170265,1990,0,0,0,0,0,21,0,6,0,0
170266,1990,12,12,12,12,12,12,12,12,12,12
170267,1990,0,0,0,0,0,0,0,0,0,0
170268,1990,28,28,28,28,28,28,28,28,28,28
170269,1990,3,0,0,0,0,0,0,0,0,0
170270,1990,0,0,0,0,0,0,0,0,0,0
170271,1990,18,0,0,0,0,19,0,0,0,0
170272,1990,0,0,0,0,0,21,0,0,0,0
170273,1990,27,27,27,27,27,27,27,27,27,27
170274,1990,10,10,10,10,10,10,10,10,10,10
170275,1990,5,24,25,16,0,0,15,9,7,0
170276,1990,17,17,17,17,17,17,17,17,17,17
170277,1990,0,0,0,0,7,0,0,0,0,0
170278,1990,25,25,25,25,25,25,25,25,25,25
170279,1990,33,33,33,33,33,33,33,33,33,33
170280,1990,21,21,21,21,21,21,21,21,21,21
170281,1990,12,29,32,44,20,0,24,19,16,14
170282,1990,0,0,0,0,0,0,0,0,0,0
170283,1990,0,16,0,14,15,9,22,0,0,16
170284,1990,0,0,0,0,0,0,0,0,0,0
170285,1990,28,28,28,28,28,28,28,28,28,28
170286,1990,23,23,23,23,23,23,23,23,23,23
170287,1990,19,19,19,19,19,19,19,19,19,19
170288,1990,0,0,0,0,18,0,0,0,0,0
170289,1990,16,16,16,16,16,16,16,16,16,16
170290,1990,0,0,0,0,0,0,0,0,0,0
170291,1990,20,20,20,20,20,20,21,20,20,20
170292,1990,0,0,12,0,0,0,11,12,0,0
170293,1990,15,15,15,15,15,15,15,15,15,15
170294,1990,0,0,0,0,0,0,0,0,0,0
170295,1990,15,6,10,11,4,30,34,19,11,12
170296,1990,16,16,16,16,16,16,16,16,16,16
170297,1990,21,21,21,21,21,21,21,21,21,21
170298,1990,12,29,19,6,0,0,0,14,12,14
170299,1990,0,0,0,0,2,0,7,0,0,0
170300,1990,20,42,29,11,20,11,27,17,12,18
170301,1990,17,17,17,17,17,17,17,17,17,17
170302,1990,23,23,23,23,23,23,23,23,24,23
170303,1990,0,0,0,0,0,0,0,0,0,19
170304,1990,0,0,0,0,0,0,0,0,0,0
170305,1990,19,19,19,19,19,19,19,19,19,19
170306,1990,0,0,0,0,0,0,0,0,0,0
170307,1990,1,1,1,1,1,1,1,1,1,1
170308,1990,0,0,0,5,0,0,0,0,0,0
170309,1990,0,0,0,0,0,0,0,0,0,0
170310,1990,0,15,0,0,0,0,0,20,0,0
170311,1990,0,0,0,0,0,5,9,0,0,0
170312,1990,0,0,0,0,0,0,0,0,0,0
170313,1990,25,25,25,25,25,25,25,25,25,25
170314,1990,0,0,0,0,0,0,0,0,0,14
170315,1990,11,11,11,11,11,11,11,11,11,11
170316,1990,24,24,24,24,24,24,24,24,24,24
170317,1990,0,0,0,0,0,0,0,0,0,0
170318,1990,13,25,0,0,0,0,0,0,0,0
170319,1990,18,16,22,21,9,14,12,3,25,13
170320,1990,14,14,14,14,14,14,14,14,14,14
170321,1990,0,0,0,0,0,0,0,0,0,0
170322,1990,0,0,0,0,0,0,0,0,0,0
170323,1990,3,7,19,0,0,0,0,13,14,17
170324,1990,0,0,0,0,25,0,0,0,0,0
170325,1990,0,20,0,0,0,0,0,0,0,0
170326,1990,23,23,23,23,23,23,23,23,23,23
170327,1990,19,0,0,0,0,0,18,0,0,0
170328,1990,0,0,0,0,0,0,0,0,0,0
170329,1990,0,0,0,0,0,0,0,0,0,0
170330,1990,20,20,20,20,20,20,20,20,20,20
170331,1990,23,23,23,23,23,23,23,23,23,23
170332,1990,0,0,0,0,17,0,0,0,0,0
170333,1990,25,25,25,25,25,25,25,25,25,25
170334,1990,23,23,23,23,23,23,23,23,23,23
170335,1990,0,8,15,19,0,24,28,17,10,14
170336,1990,32,0,0,0,26,5,0,24,0,15
170337,1990,14,14,14,14,14,14,14,14,14,14
170338,1990,17,17,17,17,19,17,17,17,17,25
170339,1990,13,13,13,13,13,13,13,13,13,13
170340,1990,11,11,11,11,11,11,11,11,11,11
170341,1990,20,20,20,20,20,20,20,20,20,20
170342,1990,0,0,0,0,0,0,0,0,0,0
170343,1990,0,11,6,0,0,0,0,20,0,0
170344,1990,0,0,0,0,0,0,0,0,0,0
170345,1990,0,0,0,0,0,0,0,0,0,0
170346,1990,19,35,11,35,0,0,40,18,13,0
170347,1990,4,4,0,6,5,19,12,7,20,3
170348,1990,0,0,13,33,0,0,13,0,0,0
170349,1990,23,30,23,23,23,23,23,23,23,23
170350,1990,0,0,0,15,0,0,0,0,0,0
170351,1990,12,12,12,12,12,12,12,12,12,12
170352,1990,0,9,0,0,0,0,0,0,0,0
170353,1990,0,0,0,0,0,0,0,0,0,0
170354,1990,0,0,0,0,0,0,0,0,0,0
170355,1990,0,0,0,0,0,0,0,0,0,0
170356,1990,0,0,0,0,0,0,0,0,0,0
170357,1990,0,0,9,0,0,0,0,11,0,0
170358,1990,30,30,30,30,30,30,30,30,30,30
170359,1990,0,0,25,6,3,14,0,9,0,13
170360,1990,22,22,22,22,22,22,22,22,22,22
170361,1990,0,0,0,0,9,0,0,16,0,0
170362,1990,7,7,7,7,7,7,7,7,7,7
170363,1990,21,21,21,21,21,21,21,21,21,21
170364,1990,28,28,28,28,28,28,28,28,28,28
170365,1990,14,14,14,14,14,14,14,14,14,14
170366,1990,0,0,0,0,0,0,0,0,0,0
170367,1990,4,4,4,4,4,4,6,4,4,4
170368,1990,0,0,0,0,0,19,0,0,0,0
170369,1990,0,22,0,0,0,0,0,0,0,0
170370,1990,25,25,25,25,25,25,25,25,25,25
170371,1990,23,23,23,23,23,23,23,23,23,23
170372,1990,0,0,0,0,0,0,0,0,0,0
170373,1990,24,0,0,0,13,0,0,21,0,0
170374,1990,33,22,14,0,9,0,0,0,0,0
170375,1990,0,0,0,0,0,0,0,0,0,0
170377,1990,0,0,0,0,0,0,0,0,0,0
170378,1990,0,0,0,0,0,0,0,0,0,0
170379,1990,18,18,18,18,18,18,18,18,18,18
170380,1990,0,0,0,0,0,0,0,0,0,0
170381,1990,26,26,26,26,26,26,26,26,26,26
170382,1990,2,2,18,2,2,2,2,2,2,2
170383,1990,13,13,13,19,13,13,13,13,13,13
170384,1990,19,19,19,19,19,19,19,19,19,19
170385,1990,0,0,0,0,0,0,0,0,0,0
170386,1990,19,21,0,15,7,0,21,0,29,17
170387,1990,19,9,9,9,9,9,9,9,9,9
170388,1990,26,6,6,6,6,6,6,6,6,9
170389,1990,23,23,23,23,23,23,23,23,23,23
170390,1990,12,12,12,12,12,12,12,12,12,12
170391,1990,16,16,16,16,16,16,16,16,16,16
170392,1990,0,10,0,23,0,0,0,0,8,0
170393,1990,25,25,25,25,25,25,25,25,25,25
170394,1990,13,13,13,13,13,13,13,13,13,13
170395,1990,24,24,24,24,24,24,24,24,24,24
